Ngày,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
5/7/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
6/7/2021,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5
7/7/2021,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8
8/7/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
9/7/2021,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6
10/7/2021,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6
11/7/2021,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.5,964.4,964.4,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.5,964.4
12/7/2021,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,977.4,977.4,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8
7/13/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
7/14/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
7/15/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
7/16/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
7/17/2021,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5
7/18/2021,966.8,966.8,966.8,966.8,966.8,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.7,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.8,966.7
7/19/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.5,1069.5,1069.5,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
7/20/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
7/21/2021,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5,1565.5
7/22/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1391,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
7/23/2021,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1500.5,1467.6,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2,1520.2
7/24/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
7/25/2021,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1069.4,1069.4,1069.4,1069.4,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5,1087.5
7/26/2021,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4
7/27/2021,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3,1331.3
7/28/2021,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.8,1316.9,1316.9,1316.9,1316.9,1316.9,1316.8,1316.8,1316.8,1316.8,1316.8,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.8,1316.8,1316.8
7/29/2021,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5
7/30/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,981.8,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
7/31/2021,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,963.6,945.5,962.6,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4,964.4
1/8/2021,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5
2/8/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
3/8/2021,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5
4/8/2021,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1
5/8/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
6/8/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
7/8/2021,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5,1061.5
8/8/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9
9/8/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
10/8/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
11/8/2021,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9
12/8/2021,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9
8/13/2021,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1403.7,1403,1379.4,1403,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1,1423.1
8/14/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1391,1379.4,1379.4,1391,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
8/15/2021,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1375.8,1331.3,1205.9,1069.4,1069.4,1069.4,1069.4,1331.3,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4
8/16/2021,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1,1565.1
8/17/2021,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4,1503.4
8/18/2021,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.8,1403,1379.4,1403,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9,1422.9
8/19/2021,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1391,1379.4,1391,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,1403
8/20/2021,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4,1379.4
8/21/2021,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9,1316.9
8/22/2021,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1,1064.1
8/23/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
8/24/2021,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
8/25/2021,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5,1293.5
8/26/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
8/27/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
8/28/2021,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,991,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,990.9,991,991,991,991,991,991,991,991,991,991,991,991,991,991,991,991,991,990.9,990.9
8/29/2021,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.4,945.4,945.4,945.4,945.4,945.4,945.4,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5,945.5
8/30/2021,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002.1,1002.1,1002.1,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1
8/31/2021,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.7,1022.7,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.7,1022.6,1022.6
1/9/2021,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6
2/9/2021,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.6,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7,885.7
3/9/2021,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.7,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6,1022.6
4/9/2021,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4,1069.4
